Asset Type,Asset,Engaged People,Engaged Accounts,BDR Booked Meeting (MQL),High Value Inquiry,Qualified Inquiry,SAL $,SALQ $,Closed Won $
p_9ee8c7bb3f,p_bea85479ab,24,14,0,0,0.01,676.85,676.89,19.91
p_35d5f6446d,p_d96fba7eda,4,3,0,0,0,1965.66,4120.34,0
p_9ee8c7bb3f,p_b0711e20bd,3,0,0,0,0,0,0,0
p_463a8a7b6f,p_33111a4113,1,0,0,0,0,0,0,0
p_fa15783640,p_6020460063,1,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_c09e018df9,13,0,0,0,0,0,0,0
p_fa15783640,p_d7edaf312d,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_d4269120cd,1,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_bc7f6a123c,101,46,0,0.08,0,0,426.65,0
p_9ee8c7bb3f,p_a5391e3dfa,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_79302bd17f,3,0,0,0,0,0,0,0
p_463a8a7b6f,p_50ab8c514a,1,0,0,0,0,0,0,0
p_fedadf1682,p_20b3eeeda4,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_68f3c0e090,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_e66c7caa40,9,6,0,0,0.2,11.63,11.27,0.02
p_463a8a7b6f,p_b59c8fdcd2,3,2,0,0,0,0,0,0
p_463a8a7b6f,p_ed2a7c85de,2,0,0,0,0,0,0,0
p_5ea52c2bb2,p_0fcaf939f5,2,1,0,0,0,0,0,0
p_eacc5274cf,p_e29f2d6acd,3,1,0,0,0,0,0,0
p_5ea52c2bb2,p_6a6ae66b33,1,1,0,0,0,0,0,0
p_fedadf1682,p_beb4c742b6,6,2,0,0,0,0,0,0
p_5ea52c2bb2,p_b916f598a2,2,0,0,0,0,0,0,0
p_444b282eb9,p_d825c6e4e1,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_9e8942a9aa,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_7c585a6d6c,1,0,0,0,0,0,0,0
p_fa15783640,p_253e9002c2,2,1,0,0,0,0,0.01,0.01
p_96fe923d5b,p_83bab29b1e,59,32,0,0.37,0.13,0,0.01,3183.64
p_463a8a7b6f,p_ee6c5896fe,1,0,0,0,0,0,0,0
p_a8e5fab6b1,p_8ed5b125a5,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_dfc14f9e8a,1,1,0,0,0,0,0,0
p_fa15783640,p_27a82ae270,45,23,0,0,0.01,3419.6,21570.17,107.43
p_fa15783640,p_0e8bb0a134,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_29db43f155,1,0,0,0,0,0,0,0
p_337a2ae173,p_1ee2a03df6,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_d6cecf9f9a,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_addd6efc42,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_34c4dd8f70,1,1,0,0.01,0,0,0,0.01
p_9ee8c7bb3f,p_d33127e8bf,1,0,0,0,0,0,0,0
p_fa15783640,p_a2fe1c1da4,163,130,0.02,0.29,10.05,10944.17,10890.62,3658.36
p_463a8a7b6f,p_6f25bb6567,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_0ffacadfbf,2,2,0,0.14,0,0,0,0
p_fa15783640,p_3af38dd3c7,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_1e9c19dede,2,0,0,0,0,0,0,0
p_5ea52c2bb2,p_f8c2d7394d,1,0,0,0,0,0,0,0
p_fedadf1682,p_7f80ade817,1,0,0,0,0,0,0,0
p_35d5f6446d,p_46abaf461e,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_527dd69cb2,18,10,0,0,0,0,0.04,0.85
p_96fe923d5b,p_9d01d9d9ca,6,3,0,0,0,0,0.02,1.49
p_5ea52c2bb2,p_5bee75a0c2,3,2,0,0,0,344.9,318.37,1404.88
p_a8e5fab6b1,p_e72b02c9c2,2,1,0,0,0,0,0,0
p_35d5f6446d,p_58a12191f4,92,51,0,0,0,635.78,633.27,157.37
p_fa15783640,p_8b729a44a0,5,3,0,0,0,0,0,0
p_fa15783640,p_7b7f0b1855,5,4,0,0,0,60.3,59.6,0
p_35d5f6446d,p_3abfa52c13,3,2,0,0,0,0,0,25.34
p_463a8a7b6f,p_a623ffac31,11,10,0,0.03,0,14.53,14.53,0
p_54a6a1c242,p_6b32f4e5ca,120,55,0,0.08,0.32,5089.8,5158.56,481.28
p_35d5f6446d,p_2de2364dca,40,24,0,0,0.02,2935.52,2912.93,239.01
p_a8e5fab6b1,p_1b4418bb63,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_5ae998eb1f,1,1,0,0,0,0,0,0
p_fceac992e7,p_df416863e7,1,1,0,0,0,0,0,0
p_fedadf1682,p_d2f5cc1be2,1,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_707880dac5,2,0,0,0,0,0,0,0
p_5ea52c2bb2,p_fb69596196,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_c1f5e6c3a6,1,1,0,0,0,0,0,0.01
p_463a8a7b6f,p_13dfe4cb20,1,1,0,0.04,0.05,104.57,103.69,0.07
p_fa15783640,p_ed99dd0d2c,4,4,0,0,0,0,0,0
p_5ea52c2bb2,p_29bbb7e6f3,1,1,0,0,0,0,0.01,0.01
p_5ea52c2bb2,p_2d193af4b9,160,93,0,0.39,0.77,1941.23,1926.6,4145.04
p_5ea52c2bb2,p_5607daa2de,169,110,0,0.07,0.3,6594.65,6589.99,3172.38
p_5ea52c2bb2,p_7877db960b,131,91,0,0.17,0.21,6569.14,6957.72,4435.32
p_892bde13bc,p_d976dd0f97,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_028fdc65be,1,0,0,0,0,0,0,0
p_eacc5274cf,p_4beb3e4f66,1,0,0,0,0,0,0.01,0.01
p_18df50f95b,p_1face8d4d6,5,2,0,0,0.03,0,0.02,0.05
p_fa15783640,p_12e00dd5d6,288,148,0,0.12,0.41,61950.11,70883.5,8934.52
p_463a8a7b6f,p_a079875ef2,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_bf81102451,1,0,0,0,0,0,0,0
p_fa15783640,p_5566d2a159,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_fad6811ce3,2,1,0,0,0,0,0,0
p_463a8a7b6f,p_54a8b147a8,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_7e832f096a,18,10,0,0,0,0,0,0
p_96fe923d5b,p_56ffb634da,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_61a4a9cedc,19,11,0,0,0,3854.47,3854.39,7.69
p_444b282eb9,p_c5c4d76116,1,1,0,0,0,0,0,0
p_892bde13bc,p_80f9353136,66,34,0,0.01,0.11,3691.18,3686.22,850.11
p_fa15783640,p_b816577864,1,0,0,0,0,0,0.04,0.07
p_35d5f6446d,p_f965ee8e83,1,0,0,0,0,0,0,0
p_18df50f95b,p_0fd08ece4f,26,17,0,0,0.04,28.61,202.64,411.77
p_fa15783640,p_e297ad585c,16,12,0,0,0,10.03,9.92,0.43
p_35d5f6446d,p_ef87e6dcaa,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_93808968ad,1,0,0,0,0,0,0,0
p_54a6a1c242,p_f1df876319,2,1,0,0,0,8280.9,7943.53,0
p_fedadf1682,p_a994436f78,1,0,0,0,0,0,0,0
p_54a6a1c242,p_63e35f9cd1,101,58,0,0.01,0.08,12411.13,12463.75,4401.94
p_18df50f95b,p_5d62c34a28,2,2,0,0,0,0,0,0.03
p_892bde13bc,p_e20b0b4522,84,44,0,0,0.05,8740.77,8734.01,584.79
p_463a8a7b6f,p_089b153845,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_cf3da5dae3,4,3,0,0,0,0,0,0.03
p_fa15783640,p_8a97eaf8a0,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_92cf16895d,1,0,0,0,0,0,0,0
p_fa15783640,p_c410fd721d,1,1,0,0,0.15,3382.78,3328.88,3147.26
p_54a6a1c242,p_6e638e8456,10,4,0,0,0,0,0,50.53
p_463a8a7b6f,p_1a6387893a,1,0,0,0,0,0,0,0
p_fa15783640,p_13235c9076,2,2,0,0.04,0,0,0,0
p_5ea52c2bb2,p_c64cf8cc9f,2,0,0,0,0,0,0,0
p_5ea52c2bb2,p_69becdff71,1,0,0,0,0,0,0,0
p_a8e5fab6b1,p_350036f87f,3,3,0,0,0,0,0,0
p_892bde13bc,p_80c2a8c893,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_9fea397740,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_bcffdbfcb3,16,11,0,0,0,4.49,4.66,0.31
p_463a8a7b6f,p_f2fddb2cef,2,1,0,0,0,0,0,0
p_463a8a7b6f,p_57551b95e6,17,9,0,0,0,17.62,17.63,1110.38
p_35d5f6446d,p_dd8dac6d3f,9,5,0,0,0,0,0.05,0.09
p_54a6a1c242,p_3435956290,1,0,0,0,0,0,0,0
p_fa15783640,p_40d567c188,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_9a52cd5744,1,0,0,0,0,0,0,0
p_35d5f6446d,p_8ee01dab6c,1,0,0,0,0,0,0,0
p_35d5f6446d,p_29cf1f7813,29,18,0,0,0,221.81,402.86,90.31
p_892bde13bc,p_684f600eb2,1,0,0,0,0,0,0,0
p_35d5f6446d,p_87d7411bbd,7,5,0,0,0,0.52,0.52,203.4
p_fedadf1682,p_4fdf8e72a0,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_e7e986ce76,5,2,0,0,0,0,0,6.72
p_463a8a7b6f,p_e331431c51,2,1,0,0,0,0,0,0
p_463a8a7b6f,p_801997c4cc,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_ad43a25693,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_03b026ecc6,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_3479e4c465,34,11,0,0,0,0,0,107.22
p_fa15783640,p_f0b6415088,28,24,0,0,1.26,269.72,269.72,1724.08
p_463a8a7b6f,p_74ceebabd2,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_5bc92c8bb0,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_0c3a46bad2,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_a5b75ec492,2,1,0,0,0,0,0,0
p_fedadf1682,p_ad4aa18bc5,1,0,0,0,0,0,0,0
p_fa15783640,p_e1d72848fb,2,0,0,0,0,496.68,496.68,0
p_463a8a7b6f,p_cc549cacb2,8,4,0,0,0,0,0,0
p_eacc5274cf,p_9d6f733f01,9,2,0,0,0,0,0,0
p_fa15783640,p_68b1442cd0,57,28,0.35,0.13,2.13,21708.87,21732.23,24727.11
p_18df50f95b,p_79f341d2b7,2,0,0,0,0,0,0,0
p_fa15783640,p_c3dfd3015f,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_d877654290,1,0,0,0,0,0,0,0
p_fa15783640,p_f2b35724b2,1,1,0,0,0,0,0,0.01
p_fa15783640,p_a2adefca60,1,0,0,0,0,0,0,0
p_fa15783640,p_346cec1e3b,1,1,0.33,0,0.05,64409.58,56916.15,9000.43
p_5ea52c2bb2,p_25b99b84be,68,46,0,0.16,0.22,2983.78,2983.79,42.2
p_35d5f6446d,p_c7d19a6e5f,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_f7709c1bbb,23,17,0,0,0.02,9693.06,9807.27,1137.11
p_35d5f6446d,p_04593e7966,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_6da85b7b18,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_e355bd2c12,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_6b44bb0a82,31,18,0,0,0,477.27,491.22,0.01
p_96fe923d5b,p_25932a65b9,1,1,0,0,0,0,0,0
p_fa15783640,p_cc851dc31e,1,0,0,0,0,0,0,0
p_892bde13bc,p_9a420f1b8e,1,1,0,0,0,1765.69,1681.61,0
p_9ee8c7bb3f,p_b747c849fc,84,41,0,0.12,0.05,6358.13,6333.04,6008.48
p_fa15783640,p_a26f9f6cc7,8,1,0,0,0,28.35,27.03,0
p_463a8a7b6f,p_c1e59c7f87,1,0,0,0,0,0,0,0
p_444b282eb9,p_f92bb6a80b,1,0,0,0,0,0,0,0
p_35d5f6446d,p_afa1d7a808,71,41,0,0,0.01,23109.7,23105.36,167.55
p_463a8a7b6f,p_901b2df86d,7,5,0,0,0,9125,9125.04,0.08
p_fa15783640,p_b3c41268a7,1,1,4.75,0.28,33.87,433117.44,474067.67,129043.08
p_892bde13bc,p_662151e415,35,32,0,0,5,74749.75,74749.75,0
p_892bde13bc,p_e8174152f5,288,150,0,0.05,0.21,25060.58,26432.54,1852.03
p_463a8a7b6f,p_d9e0b11479,18,5,0,0,0,0,0,0.01
p_fedadf1682,p_87d5dbd335,1,0,0,0,0,0,0,0
p_fa15783640,p_5506f11588,1,0,0,0,0,0,0,0
p_35d5f6446d,p_8d8d2e9710,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_4592b6d0fa,1,0,0,0,0,0,0,0
p_444b282eb9,p_f6812a963e,3,3,0,0,0,0,0,0
p_18df50f95b,p_9c93490acd,1,1,0,0,0,0,0,0
p_337a2ae173,p_7d4d426f50,3,2,0,0,0,0,0,0
p_9ee8c7bb3f,p_a6ea12dbd5,1,0,0,0,0,0,0,0
p_444b282eb9,p_57690e3f90,2,2,0,0,0,0,0,0
p_444b282eb9,p_2e2bdf5692,2,0,0,0,0,0,0,0
p_35d5f6446d,p_2515100921,1,0,0,0,0,0,0,0
p_892bde13bc,p_03e9433b70,182,77,0,0.02,0.05,8554.12,8522.69,2038.3
p_9ee8c7bb3f,p_3127686339,5,2,0,0,0,0,0,0
p_463a8a7b6f,p_66a0445ba8,5,4,0,0,0.01,0,0.01,0.02
p_35d5f6446d,p_f01512fe80,3,2,0,0,0,0,0,26.06
p_a8e5fab6b1,p_4f14803eed,2,0,0,0,0,0,0,0
p_fa15783640,p_9497b16076,2,1,0,0.1,0,0,0,0
p_35d5f6446d,p_b29d8ddd65,10,9,0,0,0,0,0,25.34
p_fa15783640,p_bd450ab9a3,1,0,0,0,0,0,0,0
p_18df50f95b,p_b8a78400c0,143,110,0.17,0.07,7.44,5917.06,5619,3537.59
p_fedadf1682,p_43d21c8491,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_34d4175c73,1,0,0,0,0,0,0,0
p_35d5f6446d,p_f5a2936864,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_760361702f,1,0,0,0,0,0,0,0
p_35d5f6446d,p_15b1656681,6,3,0,0,0.01,0,0,0
p_a8e5fab6b1,p_1d3291f492,2,0,0,0,0,0,0,0
p_18df50f95b,p_34dd36bd8c,1,0,0,0,0,0,0,0
p_fedadf1682,p_d1597b0393,1,0,0,0,0,0,0,0
p_444b282eb9,p_af9c43063c,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_e9c45ea6be,32,20,0.03,0,0.06,250.83,250.83,30.61
p_9ee8c7bb3f,p_a0cbd77f01,5,1,0,0,0,0,0,0
p_463a8a7b6f,p_ae52c8c95d,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_c757201d18,1,0,0,0,0,0,0,0
p_fa15783640,p_c087b15eb6,14759,6089,0.54,5.9,11.89,915016.41,1005472.35,130481.99
p_463a8a7b6f,p_3030aaeabd,3,2,0,0,0.02,0,0,0
p_eacc5274cf,p_f0203a3062,5,2,0,0,0,0,0,0
p_5ea52c2bb2,p_b26ada8234,5,3,0,0,0,0,0.02,0.03
p_463a8a7b6f,p_eeecedc645,1,0,0,0,0,0,0,0
p_96fe923d5b,p_5ee2f4e33b,6,2,0,0,0,0,0,0
p_35d5f6446d,p_4938f9a64e,2,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_4acc1b9bd7,2,0,0,0,0,0,0,0
p_18df50f95b,p_1e5e1ae9f4,1,1,0,0,0,0,0,0
p_35d5f6446d,p_749b49bb05,2,2,0,0,0,0,0,0
p_463a8a7b6f,p_e930d34271,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_4ebac27538,1,0,0,0,0,0,0,0
p_35d5f6446d,p_82158c3b32,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_b93e67cac9,24,3,0,0,0,0,0,0
p_463a8a7b6f,p_3fe403498e,1,0,0,0,0,0,0,0
p_35d5f6446d,p_ec70f1fadd,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_b070d822a4,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_144db9f75c,2,2,0,0,0,0,0,0
p_fceac992e7,p_ddc9b468f5,17,16,0.98,2.23,2.22,4274.25,4130.3,478.24
p_35d5f6446d,p_032da774f2,31,20,0,0,0.06,0,0.07,101.53
p_8338920459,p_a01fae1df7,2,2,0,0,0,0,0,0
p_444b282eb9,p_9a9ab59c78,5,2,0,0,0,1543.44,1616.8,356.61
p_463a8a7b6f,p_0fa17cb6df,1,1,0,0,0,0,0,0
p_fedadf1682,p_1cbfb13bdc,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_412fec9851,2,1,0,0,0,0,0.01,0.01
p_444b282eb9,p_7f9676a29d,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_274aaf560a,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_fb493925d6,6,5,0,0,0.01,419.74,419.77,0.06
p_463a8a7b6f,p_84e75f0863,1,0,0,0,0,0,0,0
p_fa15783640,p_a1cb9d6808,32,26,0,0,1.59,2964.89,3232.03,6315.08
p_463a8a7b6f,p_199b2cdde1,1,0,0,0,0,0,0,0
p_35d5f6446d,p_5f9ae06791,3,2,0,0,0,0,0.01,0.02
p_fa15783640,p_d6b69bce64,11,5,0,0,0,0,0.11,0.5
p_5ea52c2bb2,p_e0080472aa,1,0,0,0,0,0,0,0
p_444b282eb9,p_3e74e5a51e,200,54,0.17,1.8,1,879.65,876.28,743.46
p_463a8a7b6f,p_75faf91200,1,0,0,0,0,0,0,0
p_18df50f95b,p_0c7993040f,3,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_96acecead6,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_552c6237c9,3,1,0,0,0,0,0,0
p_18df50f95b,p_eff3343c50,6,5,0,0,0.06,1311.69,1311.24,6357.96
p_9ee8c7bb3f,p_637620c1b0,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_dc2b3c12f7,1,0,0,0,0,0,0,0
p_fa15783640,p_18a8cc87a1,3,1,0,0,0,0,0,0
p_444b282eb9,p_f2c3199ec8,1,0,0,0,0,0,0,0
p_35d5f6446d,p_af4e3ea8de,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_87f59ef7e3,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_f8cd950710,1,0,0,0,0,0,0,0
p_fa15783640,p_9c0b17c1ee,1,0,0,0,0,0,0,0
p_892bde13bc,p_b8c9901175,2,1,0,0,0,0,0,0
p_fa15783640,p_695b21f016,6,4,0,0,0.03,164.05,164.05,7.34
p_5ea52c2bb2,p_e30ffa4362,146,75,0.19,0.26,0.16,2623.36,2571.87,1077.27
p_463a8a7b6f,p_ea306fe354,1,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_2c2598507b,19,8,0,0,0,1227.58,1227.58,14.32
p_9ee8c7bb3f,p_ecc9dd8b8c,22,7,0,0,0,0,0.13,0.29
p_35d5f6446d,p_20e05b61f4,3,1,0,0,0,0,0,25.35
p_5ea52c2bb2,p_0da12e5f3c,16,8,0,0.1,0.13,0,0.01,28.19
p_9ee8c7bb3f,p_1b69ad3a8a,1,0,0,0,0,0,0,0
p_35d5f6446d,p_1b0db6d6be,8,3,0,0,0.03,898.35,894.29,0
p_9ee8c7bb3f,p_f055f461c7,1,0,0,0,0,0,0,0
p_444b282eb9,p_ea095265d6,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_44e6b2ded8,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_8903e6863a,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_782567a3a6,1,1,0,0,0,0,0,0
p_a8e5fab6b1,p_5554b57033,2,0,0,0,0,0,0,0
p_444b282eb9,p_fa9bad3f71,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_f21db2bda3,1,0,0,0,0,0,0,0
p_fa15783640,p_cfa0197265,1,1,0,0,0,0,0,0
p_892bde13bc,p_25e0a8dbf1,40,22,0,0,0,577.36,573.15,556.09
p_463a8a7b6f,p_eca2c02466,1,1,0,0,0,0,0,0
p_fa15783640,p_c5abed5987,1,1,0,0,0,0,0,0
p_fa15783640,p_3834e05996,8,4,0,0.12,1.86,2970,2612.96,9840.17
p_444b282eb9,p_bb12280c07,3749,2039,1.17,3.9,26.23,453488.95,483311.83,55570.41
p_fa15783640,p_4345f004c8,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_9d805a340d,11,6,0,0,0,0,0,43.2
p_fa15783640,p_615dc0e563,34,25,0.04,0.04,0.93,8292.62,8403.73,418.9
p_5ea52c2bb2,p_f17563cc80,1,0,0,0,0,0,0,43.94
p_9ee8c7bb3f,p_b52ed336aa,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_a8a0a90c96,1,1,0,0,0,0,0.01,0.01
p_eacc5274cf,p_b668d06cb1,1,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_09c6e82b3c,1,0,0,0,0,0,0,0
p_fa15783640,p_a8bbe26d8a,1,1,0,0,0,0,0,0
p_a8e5fab6b1,p_9882dfb2dd,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_f42b84e5f5,42,20,0,0,0.02,8.98,8.82,0.39
p_463a8a7b6f,p_ea080adda1,4,2,0,0,0,1659.51,1546.36,0
p_444b282eb9,p_1ba0062a45,1079,623,0.09,1.77,1.75,54789.43,96763.56,61749.55
p_463a8a7b6f,p_8ed179a8c3,5,4,0,0,0,0,0,0
p_444b282eb9,p_9fb192cf90,2,1,0,0,0,0,0,0
p_5ea52c2bb2,p_c7117f74f1,15,6,0,0,0.01,3.6,3.61,6.3
p_463a8a7b6f,p_9fc3b647c6,5,3,0,0,0,14.42,14.02,8.41
p_35d5f6446d,p_c3b76916d9,1,1,0,0,0,0,0,0
p_fa15783640,p_fceddfca15,139,107,0.12,0.62,4.28,27922.23,27915.43,1860.3
p_463a8a7b6f,p_f9076dbe93,2,1,0,0,0.02,0,0,0
p_9ee8c7bb3f,p_8364b3e472,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_8f3c93f14d,4,1,0,0,0,0,0,0
p_fedadf1682,p_82246ddd63,1,1,0,0,0,0,0,0
p_fa15783640,p_19456e5d3c,1,1,0,0.17,0.17,0,0,0
p_9ee8c7bb3f,p_c9fb8809b1,7,2,0,0,0,0,0,0
p_54a6a1c242,p_a4a7aea934,5,4,0,0,0,0,0.05,7.23
p_18df50f95b,p_38683bed14,1,0,0,0,0,0,0,0
p_fa15783640,p_788915ec4a,1,1,0,0,0,0,0,0
p_892bde13bc,p_11ac65f5c3,76,46,0,0,0.03,907.24,3486.14,217
p_463a8a7b6f,p_ed92bc62ef,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_283abe61c9,3,1,0,0,0,0,0,0
p_35d5f6446d,p_4b2f3d62d8,2,1,0,0,0,1043.67,1043.68,0.01
p_5ea52c2bb2,p_d87228df6f,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_885fa75c21,1,0,0,0,0,0,0,0
p_fa15783640,p_f28a748725,2,1,0,0,0,0,0.37,0.68
p_35d5f6446d,p_0d47c52770,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_19eaaa1633,865,445,0,0.14,1.5,88243.3,91836.97,14670.23
p_463a8a7b6f,p_86e95c0f8c,2,0,0,0,0,0,0,0
p_35d5f6446d,p_eca69bd006,2,1,0,0,0.04,0,0,115.51
p_fedadf1682,p_8256f37c22,4,1,0,0,0,0,0,0.02
p_9ee8c7bb3f,p_c21c54e9bf,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_3098301f1b,36,22,0,0.07,0.08,34.05,34.06,21.54
p_fedadf1682,p_be1ae49562,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_651207b43c,4,4,0,0.01,0,0,0,0
p_befd9deec6,p_6c79c5fda0,1,1,0,0,1,0,0,0
p_463a8a7b6f,p_081f32d4f0,1,0,0,0,0,0,0.01,0.02
p_9ee8c7bb3f,p_9d4decf3e3,47,29,0,0.01,0.1,1053.64,1039.56,16692.07
p_463a8a7b6f,p_5d473b8c50,1,1,0,0,0,0,0,0
p_18df50f95b,p_cb09623422,1,1,0,0,0,0,0.01,0.01
p_5ea52c2bb2,p_07bcbcb4ae,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_9d5e7f403c,17,8,0,0.01,0,43.27,41.88,0.04
p_444b282eb9,p_967c4b520b,7,2,0,0,0,0,0.03,0.64
p_5ea52c2bb2,p_c7905348a4,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_378bd6d658,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_fa5d2e9384,1,1,0,0,0,0,0,0
p_fa15783640,p_ddd51d8d3e,1,1,0,0.01,0,0,0,0
p_fedadf1682,p_ebbd8f8c2f,32,16,0,0,0,0,0.01,38.38
p_54a6a1c242,p_1f4dd1c552,10,3,0,0,0,4.82,4.8,0.01
p_463a8a7b6f,p_7d8ae8a94e,3,1,0,0,0.01,0,0,0
p_5ea52c2bb2,p_8fa2249038,1,1,0,0,0,0,0,0
p_fa15783640,p_28ff4565ed,14,6,0,0,0,0,0,0
p_444b282eb9,p_7cdb2b119b,1185,514,0.26,1.63,2.12,3181.88,3262.74,1878.71
p_9ee8c7bb3f,p_a3036623e6,1,0,0,0,0,0,0,0
p_337a2ae173,p_d168bf7118,1,0,0,0,0,0,0,0
p_fa15783640,p_b930cca1aa,353,211,0.17,0.08,3.69,9823.25,17909.87,3812.18
p_463a8a7b6f,p_148d564439,1,1,0,0,0,0,0,0
p_35d5f6446d,p_e85db15253,1,0,0,0,0,0,0,0
p_fa15783640,p_68172d13df,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_5be85a3aca,2,0,0,0,0,0,0,0
p_35d5f6446d,p_46f676028c,1,0,0,0,0,0,0,0
p_35d5f6446d,p_be24a07d8a,2,1,0,0,0,0,0,0
p_fedadf1682,p_6a19eb19de,1,0,0,0,0,0,0,0
p_35d5f6446d,p_c3a48e42fd,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_2c8de01f3e,4,2,0,0,0,0,0,0
p_463a8a7b6f,p_dc6c167e21,1,0,0,0,0,0,0.01,0.01
p_463a8a7b6f,p_660bf6e7ec,6,3,0,0,0,0,0.02,0.05
p_463a8a7b6f,p_a5ddbf2503,191,120,0.05,0.39,5.23,4382.52,4737.85,10859.45
p_463a8a7b6f,p_3b3c79479f,1,1,0,0,0,0,0.01,0.01
p_fa15783640,p_91a4de1a32,3,1,0,0,0,0,0,0
p_892bde13bc,p_2dee88d3f1,1,1,0,0,0,0,0,0
p_18df50f95b,p_cb80c1f3a5,20,12,0,0.01,0.35,820.1,820.03,546.92
p_463a8a7b6f,p_6a27407fd2,1,0,0,0,0,0,0,0
p_18df50f95b,p_9f7a0f8843,128,52,0,0,1.7,3483.95,2000.03,340.25
p_463a8a7b6f,p_b0d4dbf5ce,39,20,0,0,0.02,233,232.68,1893.77
p_463a8a7b6f,p_26fd6881a7,39,20,0,0.07,0.23,0,0,0
p_9ee8c7bb3f,p_79fb912cfd,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_3c2d84f200,6,4,0,0,0,1.49,1.47,0.09
p_892bde13bc,p_9195d7d0ac,342,188,0,0.11,0.22,26035.87,26118.16,3309.05
